Iteration,Score
1,-0.00025356562449627693
2,-0.00025356562449627693
3,-0.00025356562449627693
4,-0.00025356562449627693
5,-0.00025356562449627693
6,-0.00025356562449627693
7,-0.00025356562449627693
8,-0.00025356562449627693
9,-0.00025356562449627693
10,-0.00025356562449627693
11,-0.00025356562449627693
12,-0.00025356562449627693
13,-0.00025356562449627693
14,-0.00025356562449627693
15,-0.00025356562449627693
16,-0.00025356562449627693
17,-0.00025356562449627693
18,-0.00025356562449627693
19,-0.00025356562449627693
20,-0.00025356562449627693
21,-0.00025356562449627693
22,-0.00025356562449627693
23,-0.00025356562449627693
24,-0.00025356562449627693
25,0.17975754482479867
26,-0.00025356562449627693
27,-0.00025356562449627693
28,-0.00025356562449627693
29,0.17975754482479875
30,-0.00025356562449627693
